SourceFolder,Scenario,Dataset,Rep,Parameter,true,estimate
D4_NB,D4,Dataset 4,12,beta_z[1],1.5,1.4862479109381712
D4_NB,D4,Dataset 4,12,gamma_z[0],-2.0,-2.1422226471925594
D4_NB,D4,Dataset 4,12,gamma_z[1],1.0,1.0789828859007362
D4_NB,D4,Dataset 4,12,beta_nb[0],6.0,5.8836541930435295
D4_NB,D4,Dataset 4,12,beta_nb[1],-1.0,-0.9733975058803764
D4_NB,D4,Dataset 4,12,gamma_nb[0],-3.7,-3.819137338542132
D4_NB,D4,Dataset 4,12,gamma_nb[1],2.0,2.060291631260112
D4_NB,D4,Dataset 4,10,beta_z[0],5.0,5.196418611591678
D4_NB,D4,Dataset 4,10,beta_z[1],1.5,1.3539023612523524
D4_NB,D4,Dataset 4,10,gamma_z[0],-2.0,-2.7901201686140222
D4_NB,D4,Dataset 4,10,gamma_z[1],1.0,1.3536568912675628
D4_NB,D4,Dataset 4,10,beta_nb[0],6.0,5.742392355688152
D4_NB,D4,Dataset 4,10,beta_nb[1],-1.0,-0.8530437038708403
D4_NB,D4,Dataset 4,10,gamma_nb[0],-3.7,-3.5776598090682588
D4_NB,D4,Dataset 4,10,gamma_nb[1],2.0,1.927895402616936
D4_NB,D4,Dataset 4,8,beta_z[0],5.0,5.148718383072702
D4_NB,D4,Dataset 4,8,beta_z[1],1.5,1.4681183211115203
D4_NB,D4,Dataset 4,8,gamma_z[0],-2.0,-1.8441941602803749
D4_NB,D4,Dataset 4,8,gamma_z[1],1.0,0.9920902826072756
D4_NB,D4,Dataset 4,8,beta_nb[0],6.0,6.005939968509511
D4_NB,D4,Dataset 4,8,beta_nb[1],-1.0,-1.0005635670320585
D4_NB,D4,Dataset 4,8,gamma_nb[0],-3.7,-3.691276518597884
D4_NB,D4,Dataset 4,8,gamma_nb[1],2.0,1.9517397890858668
D4_NB,D4,Dataset 4,9,beta_z[0],5.0,4.828657518877491
D4_NB,D4,Dataset 4,9,beta_z[1],1.5,1.6642069626805895
D4_NB,D4,Dataset 4,9,gamma_z[0],-2.0,-1.4425327191237838
D4_NB,D4,Dataset 4,9,gamma_z[1],1.0,0.8575572854364107
D4_NB,D4,Dataset 4,9,beta_nb[0],6.0,6.386614952064386
D4_NB,D4,Dataset 4,9,beta_nb[1],-1.0,-1.2031634104236746
D4_NB,D4,Dataset 4,9,gamma_nb[0],-3.7,-3.959510324050826
D4_NB,D4,Dataset 4,9,gamma_nb[1],2.0,2.086068311406424
D4_NB,D4,Dataset 4,1,beta_z[0],5.0,4.748910641974189
D4_NB,D4,Dataset 4,1,beta_z[1],1.5,1.6587360055965463
D4_NB,D4,Dataset 4,1,gamma_z[0],-2.0,-2.176479912963301
D4_NB,D4,Dataset 4,1,gamma_z[1],1.0,0.9222398875621404
D4_NB,D4,Dataset 4,1,beta_nb[0],6.0,6.260106754747043
D4_NB,D4,Dataset 4,1,beta_nb[1],-1.0,-1.26710609053753
D4_NB,D4,Dataset 4,1,gamma_nb[0],-3.7,-3.4298334054151307
D4_NB,D4,Dataset 4,1,gamma_nb[1],2.0,1.9540970458255544
D4_NB,D4,Dataset 4,5,beta_z[0],5.0,4.91456025926232
D4_NB,D4,Dataset 4,5,beta_z[1],1.5,1.6296303385247106
D4_NB,D4,Dataset 4,5,gamma_z[0],-2.0,-1.71759830577758
D4_NB,D4,Dataset 4,5,gamma_z[1],1.0,0.9696979844014164
D4_NB,D4,Dataset 4,5,beta_nb[0],6.0,5.792371959896027
D4_NB,D4,Dataset 4,5,beta_nb[1],-1.0,-0.7601502621099613
D4_NB,D4,Dataset 4,5,gamma_nb[0],-3.7,-3.818694865317025
D4_NB,D4,Dataset 4,5,gamma_nb[1],2.0,1.9985703881125283
D4_NB,D4,Dataset 4,11,beta_z[0],5.0,4.662798465458927
D4_NB,D4,Dataset 4,11,beta_z[1],1.5,1.732230108287269
D4_NB,D4,Dataset 4,11,gamma_z[0],-2.0,-1.5712905749423005
D4_NB,D4,Dataset 4,11,gamma_z[1],1.0,0.9314314243215132
D4_NB,D4,Dataset 4,11,beta_nb[0],6.0,6.113900287781985
D4_NB,D4,Dataset 4,11,beta_nb[1],-1.0,-1.0330744353447865
D4_NB,D4,Dataset 4,11,gamma_nb[0],-3.7,-4.177271203317688
D4_NB,D4,Dataset 4,11,gamma_nb[1],2.0,2.141064544830643
D4_NB,D4,Dataset 4,15,beta_z[0],5.0,5.164120645553837
D4_NB,D4,Dataset 4,15,beta_z[1],1.5,1.3341940766581624
D4_NB,D4,Dataset 4,15,gamma_z[0],-2.0,-1.7194976013929952
D4_NB,D4,Dataset 4,15,gamma_z[1],1.0,0.8847759341441944
D4_NB,D4,Dataset 4,15,beta_nb[0],6.0,6.068293012071287
D4_NB,D4,Dataset 4,15,beta_nb[1],-1.0,-1.0184182960281245
D4_NB,D4,Dataset 4,15,gamma_nb[0],-3.7,-3.724867218606272
D4_NB,D4,Dataset 4,15,gamma_nb[1],2.0,2.017480230849177
D4_NB,D4,Dataset 4,19,beta_z[0],5.0,5.039799696846159
D4_NB,D4,Dataset 4,19,beta_z[1],1.5,1.488153185751047
D4_NB,D4,Dataset 4,19,gamma_z[0],-2.0,-2.1434668138954307
D4_NB,D4,Dataset 4,19,gamma_z[1],1.0,0.993139235562021
D4_NB,D4,Dataset 4,19,beta_nb[0],6.0,6.340323202538966
D4_NB,D4,Dataset 4,19,beta_nb[1],-1.0,-1.319517236777855
D4_NB,D4,Dataset 4,19,gamma_nb[0],-3.7,-3.5799176445458567
D4_NB,D4,Dataset 4,19,gamma_nb[1],2.0,1.9950544814690787
D4_NB,D4,Dataset 4,17,beta_z[0],5.0,4.985042352817279
D4_NB,D4,Dataset 4,17,beta_z[1],1.5,1.5011192457163265
D4_NB,D4,Dataset 4,17,gamma_z[0],-2.0,-1.6520329334502195
D4_NB,D4,Dataset 4,17,gamma_z[1],1.0,0.8882396106719237
D4_NB,D4,Dataset 4,17,beta_nb[0],6.0,6.174343318095664
D4_NB,D4,Dataset 4,17,beta_nb[1],-1.0,-1.0847015731382386
D4_NB,D4,Dataset 4,17,gamma_nb[0],-3.7,-3.825383945383084
D4_NB,D4,Dataset 4,17,gamma_nb[1],2.0,2.054149950591344
D4_NB,D4,Dataset 4,16,beta_z[0],5.0,4.843049324001714
D4_NB,D4,Dataset 4,16,beta_z[1],1.5,1.5137118257856494
D4_NB,D4,Dataset 4,16,gamma_z[0],-2.0,-1.9709043479478563
D4_NB,D4,Dataset 4,16,gamma_z[1],1.0,1.0626079472832874
D4_NB,D4,Dataset 4,16,beta_nb[0],6.0,6.1247129280211805
D4_NB,D4,Dataset 4,16,beta_nb[1],-1.0,-1.1503675420727677
D4_NB,D4,Dataset 4,16,gamma_nb[0],-3.7,-3.77808880630276
D4_NB,D4,Dataset 4,16,gamma_nb[1],2.0,2.028725871165437
D4_NB,D4,Dataset 4,18,beta_z[0],5.0,4.911926674925673
D4_NB,D4,Dataset 4,18,beta_z[1],1.5,1.512879023067079
D4_NB,D4,Dataset 4,18,gamma_z[0],-2.0,-2.339754058718992
D4_NB,D4,Dataset 4,18,gamma_z[1],1.0,1.1579071318057166
D4_NB,D4,Dataset 4,18,beta_nb[0],6.0,5.924561669810893
D4_NB,D4,Dataset 4,18,beta_nb[1],-1.0,-0.9671956237644412
D4_NB,D4,Dataset 4,18,gamma_nb[0],-3.7,-3.61854599909491
D4_NB,D4,Dataset 4,18,gamma_nb[1],2.0,1.9428308588341725
D4_P_plus_NB,D4,Dataset 4,2,beta_z[0],5.0,5.0554481632288
D4_P_plus_NB,D4,Dataset 4,2,beta_z[1],1.5,1.4956734668193752
D4_P_plus_NB,D4,Dataset 4,2,gamma_z[0],-2.0,-1.649456638871586
D4_P_plus_NB,D4,Dataset 4,2,gamma_z[1],1.0,0.8714884053944517
D4_P_plus_NB,D4,Dataset 4,2,beta_nb[0],6.0,5.928496249810715
D4_P_plus_NB,D4,Dataset 4,2,beta_nb[1],-1.0,-0.8384970702260928
D4_P_plus_NB,D4,Dataset 4,2,gamma_nb[0],-3.7,-3.819248198598112
D4_P_plus_NB,D4,Dataset 4,2,gamma_nb[1],2.0,2.059647611286978
D4_P_plus_NB,D4,Dataset 4,0,beta_z[0],5.0,4.956164790853016
D4_P_plus_NB,D4,Dataset 4,0,beta_z[1],1.5,1.4787009567048253
D4_P_plus_NB,D4,Dataset 4,0,gamma_z[0],-2.0,-2.267496014584278
D4_P_plus_NB,D4,Dataset 4,0,gamma_z[1],1.0,1.129648620515996
D4_P_plus_NB,D4,Dataset 4,0,beta_nb[0],6.0,6.043073499079805
D4_P_plus_NB,D4,Dataset 4,0,beta_nb[1],-1.0,-1.063253617709775
D4_P_plus_NB,D4,Dataset 4,0,gamma_nb[0],-3.7,-3.328096526554223
D4_P_plus_NB,D4,Dataset 4,0,gamma_nb[1],2.0,1.83690689695318
D4_P_plus_NB,D4,Dataset 4,1,beta_z[0],5.0,4.748910641462355
D4_P_plus_NB,D4,Dataset 4,1,beta_z[1],1.5,1.6587360055976603
D4_P_plus_NB,D4,Dataset 4,1,gamma_z[0],-2.0,-2.1764799094846947
D4_P_plus_NB,D4,Dataset 4,1,gamma_z[1],1.0,0.9222398872423744
D4_P_plus_NB,D4,Dataset 4,1,beta_nb[0],6.0,6.260106754296725
D4_P_plus_NB,D4,Dataset 4,1,beta_nb[1],-1.0,-1.2671060896881463
D4_P_plus_NB,D4,Dataset 4,1,gamma_nb[0],-3.7,-3.42983340643918
D4_P_plus_NB,D4,Dataset 4,1,gamma_nb[1],2.0,1.9540970459812863
D4_P_plus_NB,D4,Dataset 4,8,beta_z[0],5.0,5.14871838307269
D4_P_plus_NB,D4,Dataset 4,8,beta_z[1],1.5,1.468118321111528
D4_P_plus_NB,D4,Dataset 4,8,gamma_z[0],-2.0,-1.8441941602803311
D4_P_plus_NB,D4,Dataset 4,8,gamma_z[1],1.0,0.99209028260726
D4_P_plus_NB,D4,Dataset 4,8,beta_nb[0],6.0,6.005939968509523
D4_P_plus_NB,D4,Dataset 4,8,beta_nb[1],-1.0,-1.0005635670320518
D4_P_plus_NB,D4,Dataset 4,8,gamma_nb[0],-3.7,-3.691276518597897
D4_P_plus_NB,D4,Dataset 4,8,gamma_nb[1],2.0,1.9517397890858728
D4_P_plus_NB,D4,Dataset 4,5,beta_z[0],5.0,4.914560259262298
D4_P_plus_NB,D4,Dataset 4,5,beta_z[1],1.5,1.6296303385247268
D4_P_plus_NB,D4,Dataset 4,5,gamma_z[0],-2.0,-1.717598305777513
D4_P_plus_NB,D4,Dataset 4,5,gamma_z[1],1.0,0.9696979844013895
D4_P_plus_NB,D4,Dataset 4,5,beta_nb[0],6.0,5.792371959896053
D4_P_plus_NB,D4,Dataset 4,5,beta_nb[1],-1.0,-0.7601502621099576
D4_P_plus_NB,D4,Dataset 4,5,gamma_nb[0],-3.7,-3.81869486531703
D4_P_plus_NB,D4,Dataset 4,5,gamma_nb[1],2.0,1.998570388112531
D4_P_plus_NB,D4,Dataset 4,12,beta_z[0],5.0,4.954103964765542
D4_P_plus_NB,D4,Dataset 4,12,beta_z[1],1.5,1.4862479109313154
D4_P_plus_NB,D4,Dataset 4,12,gamma_z[0],-2.0,-2.1422226472342043
D4_P_plus_NB,D4,Dataset 4,12,gamma_z[1],1.0,1.0789828859131592
D4_P_plus_NB,D4,Dataset 4,12,beta_nb[0],6.0,5.883654193012212
D4_P_plus_NB,D4,Dataset 4,12,beta_nb[1],-1.0,-0.9733975058683456
D4_P_plus_NB,D4,Dataset 4,12,gamma_nb[0],-3.7,-3.8191373385280976
D4_P_plus_NB,D4,Dataset 4,12,gamma_nb[1],2.0,2.060291631258344
D4_P_plus_NB,D4,Dataset 4,4,beta_z[0],5.0,4.924195607050645
D4_P_plus_NB,D4,Dataset 4,4,beta_z[1],1.5,1.6150158419377514
D4_P_plus_NB,D4,Dataset 4,4,gamma_z[0],-2.0,-2.075858905500016
D4_P_plus_NB,D4,Dataset 4,4,gamma_z[1],1.0,1.0732000255584793
D4_P_plus_NB,D4,Dataset 4,4,beta_nb[0],6.0,6.221319579098812
D4_P_plus_NB,D4,Dataset 4,4,beta_nb[1],-1.0,-1.0492361020702283
D4_P_plus_NB,D4,Dataset 4,4,gamma_nb[0],-3.7,-3.3756207901192705
D4_P_plus_NB,D4,Dataset 4,4,gamma_nb[1],2.0,1.843794110263632
D4_P_plus_NB,D4,Dataset 4,11,beta_z[0],5.0,4.662796399255429
D4_P_plus_NB,D4,Dataset 4,11,beta_z[1],1.5,1.7322306285571911
D4_P_plus_NB,D4,Dataset 4,11,gamma_z[0],-2.0,-1.5712897933733183
D4_P_plus_NB,D4,Dataset 4,11,gamma_z[1],1.0,0.9314328682560076
D4_P_plus_NB,D4,Dataset 4,11,beta_nb[0],6.0,6.113905072589606
D4_P_plus_NB,D4,Dataset 4,11,beta_nb[1],-1.0,-1.033079904943129
D4_P_plus_NB,D4,Dataset 4,11,gamma_nb[0],-3.7,-4.177284935409849
D4_P_plus_NB,D4,Dataset 4,11,gamma_nb[1],2.0,2.141069380857662
D4_P_plus_NB,D4,Dataset 4,7,beta_z[0],5.0,5.222132006080033
D4_P_plus_NB,D4,Dataset 4,7,beta_z[1],1.5,1.3866363593262234
D4_P_plus_NB,D4,Dataset 4,7,gamma_z[0],-2.0,-5.123980829061541
D4_P_plus_NB,D4,Dataset 4,7,gamma_z[1],1.0,2.0115334643188327
D4_P_plus_NB,D4,Dataset 4,7,beta_nb[0],6.0,6.057452441032103
D4_P_plus_NB,D4,Dataset 4,7,beta_nb[1],-1.0,-1.0879245320986193
D4_P_plus_NB,D4,Dataset 4,7,gamma_nb[0],-3.7,-2.9140751504832543
D4_P_plus_NB,D4,Dataset 4,7,gamma_nb[1],2.0,1.7443511452032003
D4_P_plus_NB,D4,Dataset 4,9,beta_z[0],5.0,4.828656778363146
D4_P_plus_NB,D4,Dataset 4,9,beta_z[1],1.5,1.6642073468656358
D4_P_plus_NB,D4,Dataset 4,9,gamma_z[0],-2.0,-1.4425309936999244
D4_P_plus_NB,D4,Dataset 4,9,gamma_z[1],1.0,0.857556629240121
D4_P_plus_NB,D4,Dataset 4,9,beta_nb[0],6.0,6.386616633215477
D4_P_plus_NB,D4,Dataset 4,9,beta_nb[1],-1.0,-1.2031641004885034
D4_P_plus_NB,D4,Dataset 4,9,gamma_nb[0],-3.7,-3.9595116523453626
D4_P_plus_NB,D4,Dataset 4,9,gamma_nb[1],2.0,2.0860689565447537
D4_P_plus_NB,D4,Dataset 4,6,beta_z[0],5.0,5.104652085291005
D4_P_plus_NB,D4,Dataset 4,6,beta_z[1],1.5,1.3495186935583157
D4_P_plus_NB,D4,Dataset 4,6,gamma_z[0],-2.0,-1.97609039632695
D4_P_plus_NB,D4,Dataset 4,6,gamma_z[1],1.0,1.046598034505766
D4_P_plus_NB,D4,Dataset 4,6,beta_nb[0],6.0,5.950544141316409
D4_P_plus_NB,D4,Dataset 4,6,beta_nb[1],-1.0,-0.9726489649820882
D4_P_plus_NB,D4,Dataset 4,6,gamma_nb[0],-3.7,-4.042689652817742
D4_P_plus_NB,D4,Dataset 4,6,gamma_nb[1],2.0,2.102820830650673
D4_P_plus_NB,D4,Dataset 4,14,beta_z[0],5.0,4.725406210395013
D4_P_plus_NB,D4,Dataset 4,14,beta_z[1],1.5,1.574388907908023
D4_P_plus_NB,D4,Dataset 4,14,gamma_z[0],-2.0,-1.7562710756100122
D4_P_plus_NB,D4,Dataset 4,14,gamma_z[1],1.0,0.9509290406282312
D4_P_plus_NB,D4,Dataset 4,14,beta_nb[0],6.0,6.274638032307667
D4_P_plus_NB,D4,Dataset 4,14,beta_nb[1],-1.0,-1.0265915893024555
D4_P_plus_NB,D4,Dataset 4,14,gamma_nb[0],-3.7,-3.771436608138156
D4_P_plus_NB,D4,Dataset 4,14,gamma_nb[1],2.0,2.0256515524880854
D4_P_plus_NB,D4,Dataset 4,13,beta_z[0],5.0,5.101314267654712
D4_P_plus_NB,D4,Dataset 4,13,beta_z[1],1.5,1.4989735317795485
D4_P_plus_NB,D4,Dataset 4,13,gamma_z[0],-2.0,-2.1605076291124585
D4_P_plus_NB,D4,Dataset 4,13,gamma_z[1],1.0,1.0763226913268458
D4_P_plus_NB,D4,Dataset 4,13,beta_nb[0],6.0,6.02624588745607
D4_P_plus_NB,D4,Dataset 4,13,beta_nb[1],-1.0,-1.0517300341390738
D4_P_plus_NB,D4,Dataset 4,13,gamma_nb[0],-3.7,-3.5724072161371385
D4_P_plus_NB,D4,Dataset 4,13,gamma_nb[1],2.0,1.919441954658344
D4_P_plus_NB,D4,Dataset 4,3,beta_z[0],5.0,5.054319594622412
D4_P_plus_NB,D4,Dataset 4,3,beta_z[1],1.5,1.4606899747656024
D4_P_plus_NB,D4,Dataset 4,3,gamma_z[0],-2.0,-2.458447980444161
D4_P_plus_NB,D4,Dataset 4,3,gamma_z[1],1.0,1.140490068306801
D4_P_plus_NB,D4,Dataset 4,3,beta_nb[0],6.0,5.902789862487919
D4_P_plus_NB,D4,Dataset 4,3,beta_nb[1],-1.0,-0.9973821832883564
D4_P_plus_NB,D4,Dataset 4,3,gamma_nb[0],-3.7,-3.441658557234027
D4_P_plus_NB,D4,Dataset 4,3,gamma_nb[1],2.0,1.9083564211227133
D4_P_plus_NB,D4,Dataset 4,10,beta_z[0],5.0,5.196418617537971
D4_P_plus_NB,D4,Dataset 4,10,beta_z[1],1.5,1.3539023580905447
D4_P_plus_NB,D4,Dataset 4,10,gamma_z[0],-2.0,-2.790120303829004
D4_P_plus_NB,D4,Dataset 4,10,gamma_z[1],1.0,1.3536569443691036
D4_P_plus_NB,D4,Dataset 4,10,beta_nb[0],6.0,5.742392346136805
D4_P_plus_NB,D4,Dataset 4,10,beta_nb[1],-1.0,-0.853043704049964
D4_P_plus_NB,D4,Dataset 4,10,gamma_nb[0],-3.7,-3.5776597676540804
D4_P_plus_NB,D4,Dataset 4,10,gamma_nb[1],2.0,1.9278953875470728
D4_P_plus_NB,D4,Dataset 4,15,beta_z[0],5.0,5.164120645551325
D4_P_plus_NB,D4,Dataset 4,15,beta_z[1],1.5,1.3341940766594644
D4_P_plus_NB,D4,Dataset 4,15,gamma_z[0],-2.0,-1.7194976013894794
D4_P_plus_NB,D4,Dataset 4,15,gamma_z[1],1.0,0.8847759341444408
D4_P_plus_NB,D4,Dataset 4,15,beta_nb[0],6.0,6.068293012073475
D4_P_plus_NB,D4,Dataset 4,15,beta_nb[1],-1.0,-1.0184182960303243
D4_P_plus_NB,D4,Dataset 4,15,gamma_nb[0],-3.7,-3.7248672186143783
D4_P_plus_NB,D4,Dataset 4,15,gamma_nb[1],2.0,2.0174802308519304
D4_P_plus_NB,D4,Dataset 4,16,beta_z[0],5.0,4.843049324001707
D4_P_plus_NB,D4,Dataset 4,16,beta_z[1],1.5,1.5137118257856472
D4_P_plus_NB,D4,Dataset 4,16,gamma_z[0],-2.0,-1.9709043479478767
D4_P_plus_NB,D4,Dataset 4,16,gamma_z[1],1.0,1.062607947283298
D4_P_plus_NB,D4,Dataset 4,16,beta_nb[0],6.0,6.124712928021183
D4_P_plus_NB,D4,Dataset 4,16,beta_nb[1],-1.0,-1.1503675420727706
D4_P_plus_NB,D4,Dataset 4,16,gamma_nb[0],-3.7,-3.778088806302748
D4_P_plus_NB,D4,Dataset 4,16,gamma_nb[1],2.0,2.0287258711654306
D4_P_plus_NB,D4,Dataset 4,17,beta_z[0],5.0,4.985042352817272
D4_P_plus_NB,D4,Dataset 4,17,beta_z[1],1.5,1.5011192457163296
D4_P_plus_NB,D4,Dataset 4,17,gamma_z[0],-2.0,-1.6520329334502064
D4_P_plus_NB,D4,Dataset 4,17,gamma_z[1],1.0,0.8882396106719191
D4_P_plus_NB,D4,Dataset 4,17,beta_nb[0],6.0,6.174343318095673
D4_P_plus_NB,D4,Dataset 4,17,beta_nb[1],-1.0,-1.0847015731382417
D4_P_plus_NB,D4,Dataset 4,17,gamma_nb[0],-3.7,-3.8253839453830896
D4_P_plus_NB,D4,Dataset 4,17,gamma_nb[1],2.0,2.054149950591346
D4_P_plus_NB,D4,Dataset 4,18,beta_z[0],5.0,4.911925762420121
D4_P_plus_NB,D4,Dataset 4,18,beta_z[1],1.5,1.5128788883653306
D4_P_plus_NB,D4,Dataset 4,18,gamma_z[0],-2.0,-2.339754691787296
D4_P_plus_NB,D4,Dataset 4,18,gamma_z[1],1.0,1.157908088803762
D4_P_plus_NB,D4,Dataset 4,18,beta_nb[0],6.0,5.924562812022921
D4_P_plus_NB,D4,Dataset 4,18,beta_nb[1],-1.0,-0.9671962570141516
D4_P_plus_NB,D4,Dataset 4,18,gamma_nb[0],-3.7,-3.618546140584472
D4_P_plus_NB,D4,Dataset 4,18,gamma_nb[1],2.0,1.942830362431292
D4_P_plus_NB,D4,Dataset 4,19,beta_z[0],5.0,5.039798043423095
D4_P_plus_NB,D4,Dataset 4,19,beta_z[1],1.5,1.4881539960400516
D4_P_plus_NB,D4,Dataset 4,19,gamma_z[0],-2.0,-2.1434688772191124
D4_P_plus_NB,D4,Dataset 4,19,gamma_z[1],1.0,0.9931412238732652
D4_P_plus_NB,D4,Dataset 4,19,beta_nb[0],6.0,6.3403234679024285
D4_P_plus_NB,D4,Dataset 4,19,beta_nb[1],-1.0,-1.319518017372807
D4_P_plus_NB,D4,Dataset 4,19,gamma_nb[0],-3.7,-3.5799161940808286
D4_P_plus_NB,D4,Dataset 4,19,gamma_nb[1],2.0,1.995053096174151
D4_Poisson,D4,Dataset 4,10,beta_z[0],5.0,5.196418611591678
D4_Poisson,D4,Dataset 4,10,beta_z[1],1.5,1.3539023612523524
D4_Poisson,D4,Dataset 4,10,gamma_z[0],-2.0,-2.7901201686140222
D4_Poisson,D4,Dataset 4,10,gamma_z[1],1.0,1.3536568912675628
D4_Poisson,D4,Dataset 4,10,beta_nb[0],6.0,5.742392355688152
D4_Poisson,D4,Dataset 4,10,beta_nb[1],-1.0,-0.8530437038708403
D4_Poisson,D4,Dataset 4,10,gamma_nb[0],-3.7,-3.5776598090682588
D4_Poisson,D4,Dataset 4,10,gamma_nb[1],2.0,1.927895402616936
D4_Poisson,D4,Dataset 4,3,beta_z[0],5.0,5.054319594622415
D4_Poisson,D4,Dataset 4,3,beta_z[1],1.5,1.4606899747656004
D4_Poisson,D4,Dataset 4,3,gamma_z[0],-2.0,-2.4584479804441792
D4_Poisson,D4,Dataset 4,3,gamma_z[1],1.0,1.140490068306809
D4_Poisson,D4,Dataset 4,3,beta_nb[0],6.0,5.902789862487913
D4_Poisson,D4,Dataset 4,3,beta_nb[1],-1.0,-0.9973821832883611
D4_Poisson,D4,Dataset 4,3,gamma_nb[0],-3.7,-3.4416585572340304
D4_Poisson,D4,Dataset 4,3,gamma_nb[1],2.0,1.9083564211227144
D4_Poisson,D4,Dataset 4,8,beta_z[0],5.0,5.148718383072702
D4_Poisson,D4,Dataset 4,8,beta_z[1],1.5,1.4681183211115203
D4_Poisson,D4,Dataset 4,8,gamma_z[0],-2.0,-1.8441941602803749
D4_Poisson,D4,Dataset 4,8,gamma_z[1],1.0,0.9920902826072756
D4_Poisson,D4,Dataset 4,8,beta_nb[0],6.0,6.005939968509511
D4_Poisson,D4,Dataset 4,8,beta_nb[1],-1.0,-1.0005635670320585
D4_Poisson,D4,Dataset 4,8,gamma_nb[0],-3.7,-3.691276518597884
D4_Poisson,D4,Dataset 4,8,gamma_nb[1],2.0,1.9517397890858668
D4_Poisson,D4,Dataset 4,6,beta_z[0],5.0,5.104649371564914
D4_Poisson,D4,Dataset 4,6,beta_z[1],1.5,1.349520921515187
D4_Poisson,D4,Dataset 4,6,gamma_z[0],-2.0,-1.9760798025331785
D4_Poisson,D4,Dataset 4,6,gamma_z[1],1.0,1.0465944068943962
D4_Poisson,D4,Dataset 4,6,beta_nb[0],6.0,5.950547131523691
D4_Poisson,D4,Dataset 4,6,beta_nb[1],-1.0,-0.9726502040667456
D4_Poisson,D4,Dataset 4,6,gamma_nb[0],-3.7,-4.042693438714107
D4_Poisson,D4,Dataset 4,6,gamma_nb[1],2.0,2.1028224989176327
D4_Poisson,D4,Dataset 4,0,beta_z[0],5.0,4.956164790853012
D4_Poisson,D4,Dataset 4,0,beta_z[1],1.5,1.4787009567048277
D4_Poisson,D4,Dataset 4,0,gamma_z[0],-2.0,-2.2674960145843057
D4_Poisson,D4,Dataset 4,0,gamma_z[1],1.0,1.129648620516002
D4_Poisson,D4,Dataset 4,0,beta_nb[0],6.0,6.043073499079805
D4_Poisson,D4,Dataset 4,0,beta_nb[1],-1.0,-1.063253617709769
D4_Poisson,D4,Dataset 4,0,gamma_nb[0],-3.7,-3.328096526554195
D4_Poisson,D4,Dataset 4,0,gamma_nb[1],2.0,1.83690689695317
D4_Poisson,D4,Dataset 4,12,beta_z[0],5.0,4.954103964756111
D4_Poisson,D4,Dataset 4,12,beta_z[1],1.5,1.4862479109381712
D4_Poisson,D4,Dataset 4,12,gamma_z[0],-2.0,-2.1422226471925594
D4_Poisson,D4,Dataset 4,12,gamma_z[1],1.0,1.0789828859007362
D4_Poisson,D4,Dataset 4,12,beta_nb[0],6.0,5.8836541930435295
D4_Poisson,D4,Dataset 4,12,beta_nb[1],-1.0,-0.9733975058803764
D4_Poisson,D4,Dataset 4,12,gamma_nb[0],-3.7,-3.819137338542132
D4_Poisson,D4,Dataset 4,12,gamma_nb[1],2.0,2.060291631260112
D4_Poisson,D4,Dataset 4,11,beta_z[0],5.0,4.662798465458927
D4_Poisson,D4,Dataset 4,11,beta_z[1],1.5,1.732230108287269
D4_Poisson,D4,Dataset 4,11,gamma_z[0],-2.0,-1.5712905749423005
D4_Poisson,D4,Dataset 4,11,gamma_z[1],1.0,0.9314314243215132
D4_Poisson,D4,Dataset 4,11,beta_nb[0],6.0,6.113900287781985
D4_Poisson,D4,Dataset 4,11,beta_nb[1],-1.0,-1.0330744353447865
D4_Poisson,D4,Dataset 4,11,gamma_nb[0],-3.7,-4.177271203317688
D4_Poisson,D4,Dataset 4,11,gamma_nb[1],2.0,2.141064544830643
D4_Poisson,D4,Dataset 4,13,beta_z[0],5.0,5.101314474408458
D4_Poisson,D4,Dataset 4,13,beta_z[1],1.5,1.4989730812292277
D4_Poisson,D4,Dataset 4,13,gamma_z[0],-2.0,-2.1605084103636925
D4_Poisson,D4,Dataset 4,13,gamma_z[1],1.0,1.0763228391428397
D4_Poisson,D4,Dataset 4,13,beta_nb[0],6.0,6.026244376461933
D4_Poisson,D4,Dataset 4,13,beta_nb[1],-1.0,-1.0517288783028105
D4_Poisson,D4,Dataset 4,13,gamma_nb[0],-3.7,-3.572405238334708
D4_Poisson,D4,Dataset 4,13,gamma_nb[1],2.0,1.91944103468824
D4_Poisson,D4,Dataset 4,1,beta_z[0],5.0,4.748910641974189
D4_Poisson,D4,Dataset 4,1,beta_z[1],1.5,1.6587360055965463
D4_Poisson,D4,Dataset 4,1,gamma_z[0],-2.0,-2.176479912963301
D4_Poisson,D4,Dataset 4,1,gamma_z[1],1.0,0.9222398875621404
D4_Poisson,D4,Dataset 4,1,beta_nb[0],6.0,6.260106754747043
D4_Poisson,D4,Dataset 4,1,beta_nb[1],-1.0,-1.26710609053753
D4_Poisson,D4,Dataset 4,1,gamma_nb[0],-3.7,-3.4298334054151307
D4_Poisson,D4,Dataset 4,1,gamma_nb[1],2.0,1.9540970458255544
D4_Poisson,D4,Dataset 4,5,beta_z[0],5.0,4.91456025926232
D4_Poisson,D4,Dataset 4,5,beta_z[1],1.5,1.6296303385247106
D4_Poisson,D4,Dataset 4,5,gamma_z[0],-2.0,-1.71759830577758
D4_Poisson,D4,Dataset 4,5,gamma_z[1],1.0,0.9696979844014164
