Scenario,Dataset,Rep,RestrictedModel,FullModel,RestrictedLogLik,FullLogLik,LRT,df,boundary_dim,p_value,reject,method
D2,Dataset 2,27,Z+P+NB,ZIP--ZINB,-19104.466124520724,-19090.22194984296,28.488349355531682,2,0,6.513786776418396e-07,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D2,Dataset 2,33,Poisson,ZIP--ZINB,-82065.4934442004,-19097.179560111275,125936.62776817825,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,33,NB,ZIP--ZINB,-21528.710949353692,-19097.179560111275,4863.062778484833,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,33,P+NB,ZIP--ZINB,-21301.354839617277,-19097.179560111275,4408.350559012004,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,33,ZIP,ZIP--ZINB,-30086.200046501108,-19097.179560111275,21978.040972779665,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,33,ZINB,ZIP--ZINB,-19162.718563104263,-19097.179560111275,131.07800598597532,nan,1,1.1903248128908326e-30,True,chi-bar² heuristic; k=1
D2,Dataset 2,33,Z+P+NB,ZIP--ZINB,-19113.105476552228,-19097.179560111275,31.851832881904556,2,0,1.21188767990387e-07,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D2,Dataset 2,31,Poisson,ZIP--ZINB,-79201.57603736014,-18660.16483804799,121082.8223986243,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,31,NB,ZIP--ZINB,-20943.64840032133,-18660.16483804799,4566.967124546682,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,31,P+NB,ZIP--ZINB,-20734.81378626006,-18660.16483804799,4149.297896424141,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,31,ZIP,ZIP--ZINB,-29180.86013162486,-18660.16483804799,21041.390587153743,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,31,ZINB,ZIP--ZINB,-18719.187528617273,-18660.16483804799,118.04538113856688,nan,1,8.473299185308408e-28,True,chi-bar² heuristic; k=1
D2,Dataset 2,31,Z+P+NB,ZIP--ZINB,-18669.512715694775,-18660.16483804799,18.695755293570983,2,0,8.715018643259078e-05,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D2,Dataset 2,32,Poisson,ZIP--ZINB,-79928.01012726927,-18869.736676283977,122116.54690197058,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,32,NB,ZIP--ZINB,-21132.88813354919,-18869.736676283977,4526.3029145304245,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,32,P+NB,ZIP--ZINB,-20913.07406473608,-18869.736676283977,4086.674776904205,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,32,ZIP,ZIP--ZINB,-30001.16859905961,-18869.736676283977,22262.863845551263,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,32,ZINB,ZIP--ZINB,-18922.60464979335,-18869.736676283977,105.7359470187439,nan,1,4.212259193731386e-25,True,chi-bar² heuristic; k=1
D2,Dataset 2,32,Z+P+NB,ZIP--ZINB,-18883.387279157214,-18869.736676283977,27.301205746472988,2,0,1.1792842477398854e-06,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D2,Dataset 2,28,Poisson,ZIP--ZINB,-80603.18622445525,-19417.813801768803,122370.74484537289,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,28,NB,ZIP--ZINB,-21668.98741987523,-19417.813801768803,4502.347236212852,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,28,P+NB,ZIP--ZINB,-21457.324371905954,-19417.813801768803,4079.0211402743007,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,28,ZIP,ZIP--ZINB,-30051.378790901574,-19417.813801768803,21267.12997826554,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,28,ZINB,ZIP--ZINB,-19464.68029908162,-19417.813801768803,93.73299462563591,nan,1,1.805455804016703e-22,True,chi-bar² heuristic; k=1
D2,Dataset 2,28,Z+P+NB,ZIP--ZINB,-19429.881745157607,-19417.813801768803,24.135886777607084,2,0,5.740619717131305e-06,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D2,Dataset 2,34,Poisson,ZIP--ZINB,-80130.13943978332,-19217.336953320882,121825.60497292488,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,34,NB,ZIP--ZINB,-21554.69014743135,-19217.336953320882,4674.706388220933,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,34,P+NB,ZIP--ZINB,-21318.49203395797,-19217.336953320882,4202.310161274174,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,34,ZIP,ZIP--ZINB,-30051.472512410473,-19217.336953320882,21668.271118179182,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,34,ZINB,ZIP--ZINB,-19281.09984413052,-19217.336953320882,127.52578161927522,nan,1,7.126859740370902e-30,True,chi-bar² heuristic; k=1
D2,Dataset 2,34,Z+P+NB,ZIP--ZINB,-19237.05025081001,-19217.336953320882,39.42659497825662,2,0,2.7455141121295085e-09,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D2,Dataset 2,35,Poisson,ZIP--ZINB,-78758.03805296427,-19090.41640141247,119335.2433031036,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,35,NB,ZIP--ZINB,-21411.0018765247,-19090.41640141247,4641.170950224463,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,35,P+NB,ZIP--ZINB,-21235.360654383247,-19090.41640141247,4289.888505941555,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,35,ZIP,ZIP--ZINB,-29965.13717388711,-19090.41640141247,21749.44154494928,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,35,ZINB,ZIP--ZINB,-19159.13043199484,-19090.41640141247,137.42806116474094,nan,1,4.860079917629064e-32,True,chi-bar² heuristic; k=1
D2,Dataset 2,35,Z+P+NB,ZIP--ZINB,-19117.35326327095,-19090.41640141247,53.87372371696256,2,0,2.002025178419914e-12,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D2,Dataset 2,37,Poisson,ZIP--ZINB,-78739.60258353868,-19259.733223186784,118959.7387207038,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,37,NB,ZIP--ZINB,-21451.259867742723,-19259.733223186784,4383.053289111878,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,37,P+NB,ZIP--ZINB,-21269.358116458854,-19259.733223186784,4019.24978654414,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,37,ZIP,ZIP--ZINB,-30544.827641926833,-19259.733223186784,22570.1888374801,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,37,ZINB,ZIP--ZINB,-19318.44534360277,-19259.733223186784,117.42424083196966,nan,1,1.1589331383735748e-27,True,chi-bar² heuristic; k=1
D2,Dataset 2,37,Z+P+NB,ZIP--ZINB,-19267.000833205297,-19259.733223186784,14.535220037025283,2,0,0.0006977776782227643,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D2,Dataset 2,36,Poisson,ZIP--ZINB,-79465.32047705191,-18895.949322246743,121138.74230961033,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,36,NB,ZIP--ZINB,-21173.088068807563,-18895.949322246743,4554.277493121641,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,36,P+NB,ZIP--ZINB,-20939.94006891293,-18895.949322246743,4087.9814933323723,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,36,ZIP,ZIP--ZINB,-29734.429235580734,-18895.949322246743,21676.959826667982,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,36,ZINB,ZIP--ZINB,-18939.60267248867,-18895.949322246743,87.30670048385218,nan,1,4.646626714035061e-21,True,chi-bar² heuristic; k=1
D2,Dataset 2,36,Z+P+NB,ZIP--ZINB,-18909.562253317657,-18895.949322246743,27.225862141829566,2,0,1.2245574177095899e-06,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D2,Dataset 2,40,Poisson,ZIP--ZINB,-80324.04202228438,-18657.453342635024,123333.17735929872,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,40,NB,ZIP--ZINB,-20823.609579889224,-18657.453342635024,4332.312474508399,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,40,P+NB,ZIP--ZINB,-20651.399610548182,-18657.453342635024,3987.892535826315,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,40,ZIP,ZIP--ZINB,-29929.374277889605,-18657.453342635024,22543.84187050916,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,40,ZINB,ZIP--ZINB,-18714.021749154115,-18657.453342635024,113.13681303818157,nan,1,1.00694087122718e-26,True,chi-bar² heuristic; k=1
D2,Dataset 2,40,Z+P+NB,ZIP--ZINB,-18672.33763826202,-18657.453342635024,29.768591253989143,2,0,3.434255023420478e-07,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D2,Dataset 2,38,Poisson,ZIP--ZINB,-77602.5111751417,-18737.56898350431,117729.88438327478,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,38,NB,ZIP--ZINB,-20929.77412999122,-18737.56898350431,4384.410292973822,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,38,P+NB,ZIP--ZINB,-20837.192444674594,-18737.56898350431,4199.2469223405715,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,38,ZIP,ZIP--ZINB,-29239.39664203914,-18737.56898350431,21003.655317069664,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,38,ZINB,ZIP--ZINB,-18796.910677623982,-18737.56898350431,118.68338823934755,nan,1,6.1427038993708985e-28,True,chi-bar² heuristic; k=1
D2,Dataset 2,38,Z+P+NB,ZIP--ZINB,-18760.355099786546,-18737.56898350431,45.57223256447469,2,0,1.270911866190987e-10,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D2,Dataset 2,43,Poisson,ZIP--ZINB,-81682.27235949773,-19404.59203319827,124555.36065259892,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,43,NB,ZIP--ZINB,-21872.02074175191,-19404.59203319827,4934.857417107276,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,43,P+NB,ZIP--ZINB,-21728.83650938249,-19404.59203319827,4648.48895236844,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,43,ZIP,ZIP--ZINB,-30744.742438146834,-19404.59203319827,22680.300809897126,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,43,ZINB,ZIP--ZINB,-19485.491051992823,-19404.59203319827,161.79803758910566,nan,1,2.2897183948023937e-37,True,chi-bar² heuristic; k=1
D2,Dataset 2,43,Z+P+NB,ZIP--ZINB,-19434.140944106224,-19404.59203319827,59.09782181590708,2,0,1.4691665995952052e-13,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D2,Dataset 2,39,Poisson,ZIP--ZINB,-81681.1189387327,-19551.575405475607,124259.08706651418,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,39,NB,ZIP--ZINB,-21972.77153342637,-19551.575405475607,4842.392255901526,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,39,P+NB,ZIP--ZINB,-21772.79967742248,-19551.575405475607,4442.448543893748,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,39,ZIP,ZIP--ZINB,-30957.56026416288,-19551.575405475607,22811.969717374544,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,39,ZINB,ZIP--ZINB,-19617.0657595269,-19551.575405475607,130.9807081025865,nan,1,1.2501217968567667e-30,True,chi-bar² heuristic; k=1
D2,Dataset 2,39,Z+P+NB,ZIP--ZINB,-19561.2967943529,-19551.575405475607,19.442777754586132,2,0,5.9986628597121334e-05,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D2,Dataset 2,41,Poisson,ZIP--ZINB,-81631.49064393099,-18803.474726502754,125656.03183485646,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,41,NB,ZIP--ZINB,-21100.077748268424,-18803.474726502754,4593.20604353134,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,41,P+NB,ZIP--ZINB,-20921.063055299404,-18803.474726502754,4235.1766575933,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,41,ZIP,ZIP--ZINB,-30290.643614044464,-18803.474726502754,22974.33777508342,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,41,ZINB,ZIP--ZINB,-18870.465120931414,-18803.474726502754,133.98078885731957,nan,1,2.758335313210026e-31,True,chi-bar² heuristic; k=1
D2,Dataset 2,41,Z+P+NB,ZIP--ZINB,-18824.261304898148,-18803.474726502754,41.573156790786015,2,0,9.38650044834778e-10,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D2,Dataset 2,42,Poisson,ZIP--ZINB,-80354.29592713735,-19031.939728352016,122644.71239757068,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,42,NB,ZIP--ZINB,-21357.08740819428,-19031.939728352016,4650.2953596845255,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,42,P+NB,ZIP--ZINB,-21150.884147599558,-19031.939728352016,4237.888838495084,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,42,ZIP,ZIP--ZINB,-30528.187971650113,-19031.939728352016,22992.496486596196,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,42,ZINB,ZIP--ZINB,-19107.364978770787,-19031.939728352016,150.85050083754322,nan,1,5.649810528377227e-35,True,chi-bar² heuristic; k=1
D2,Dataset 2,42,Z+P+NB,ZIP--ZINB,-19055.585614138414,-19031.939728352016,47.29177157279628,2,0,5.3792568708393966e-11,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D2,Dataset 2,44,Poisson,ZIP--ZINB,-78481.63290432736,-18826.291382567928,119310.68304351886,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,44,NB,ZIP--ZINB,-21186.58429262627,-18826.291382567928,4720.585820116685,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,44,P+NB,ZIP--ZINB,-20948.024243595642,-18826.291382567928,4243.465722055429,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,44,ZIP,ZIP--ZINB,-29273.73999558763,-18826.291382567928,20894.897226039408,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,44,ZINB,ZIP--ZINB,-18875.35742469063,-18826.291382567928,98.13208424540062,nan,1,1.956928943595752e-23,True,chi-bar² heuristic; k=1
D2,Dataset 2,44,Z+P+NB,ZIP--ZINB,-18842.573511340557,-18826.291382567928,32.56425754525844,2,0,8.487139105918261e-08,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D2,Dataset 2,46,Poisson,ZIP--ZINB,-78986.54538071722,-18724.745729201917,120523.5993030306,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,46,NB,ZIP--ZINB,-21142.692895896897,-18724.745729201917,4835.894333389959,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,46,P+NB,ZIP--ZINB,-20906.264082109454,-18724.745729201917,4363.036705815073,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,46,ZIP,ZIP--ZINB,-29275.28928082017,-18724.745729201917,21101.087103236503,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,46,ZINB,ZIP--ZINB,-18799.87362221049,-18724.745729201917,150.2557860171437,nan,1,7.621164007747593e-35,True,chi-bar² heuristic; k=1
D2,Dataset 2,46,Z+P+NB,ZIP--ZINB,-18740.841158430976,-18724.745729201917,32.19085845811787,2,0,1.022925257163859e-07,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D2,Dataset 2,45,Poisson,ZIP--ZINB,-83140.13280457772,-19153.933796826,127972.39801550344,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,45,NB,ZIP--ZINB,-21442.58163007916,-19153.933796826,4577.2956665063175,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,45,P+NB,ZIP--ZINB,-21190.01150086477,-19153.933796826,4072.1554080775386,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,45,ZIP,ZIP--ZINB,-31079.72781685552,-19153.933796826,23851.58804005904,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,45,ZINB,ZIP--ZINB,-19233.958671538556,-19153.933796826,160.04974942511035,nan,1,5.517580791757415e-37,True,chi-bar² heuristic; k=1
D2,Dataset 2,45,Z+P+NB,ZIP--ZINB,-19171.069533510537,-19153.933796826,34.27147336907365,2,0,3.6144657562349737e-08,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D2,Dataset 2,48,Poisson,ZIP--ZINB,-80765.35232271384,-19316.614368241204,122897.47590894526,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,48,NB,ZIP--ZINB,-21703.53709656741,-19316.614368241204,4773.845456652409,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,48,P+NB,ZIP--ZINB,-21622.833583378957,-19316.614368241204,4612.438430275506,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,48,ZIP,ZIP--ZINB,-30402.807064278473,-19316.614368241204,22172.38539207454,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,48,ZINB,ZIP--ZINB,-19366.823821009188,-19316.614368241204,100.4189055359675,nan,1,6.167255562264732e-24,True,chi-bar² heuristic; k=1
D2,Dataset 2,48,Z+P+NB,ZIP--ZINB,-19335.953395702418,-19316.614368241204,38.67805492242769,2,0,3.991784506811632e-09,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D2,Dataset 2,49,Poisson,ZIP--ZINB,-78862.47664509804,-18807.63238274146,120109.68852471316,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,49,NB,ZIP--ZINB,-21104.99038341578,-18807.63238274146,4594.716001348643,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,49,P+NB,ZIP--ZINB,-20863.51728923503,-18807.63238274146,4111.769812987142,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,49,ZIP,ZIP--ZINB,-29657.740913595913,-18807.63238274146,21700.217061708907,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,49,ZINB,ZIP--ZINB,-18854.23505713917,-18807.63238274146,93.2053487954181,nan,1,2.357027223124873e-22,True,chi-bar² heuristic; k=1
D2,Dataset 2,49,Z+P+NB,ZIP--ZINB,-18816.722183141836,-18807.63238274146,18.17960080075136,2,0,0.00011281058322602254,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D2,Dataset 2,47,Poisson,ZIP--ZINB,-77331.0013679339,-18341.9538556685,117978.0950245308,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,47,NB,ZIP--ZINB,-20575.89444986757,-18341.9538556685,4467.88118839814,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,47,P+NB,ZIP--ZINB,-20444.369522542223,-18341.9538556685,4204.8313337474465,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,47,ZIP,ZIP--ZINB,-28828.645901426473,-18341.9538556685,20973.384091515945,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,47,ZINB,ZIP--ZINB,-18426.2222797881,-18341.9538556685,168.53684823920048,nan,1,7.721671758785679e-39,True,chi-bar² heuristic; k=1
D2,Dataset 2,47,Z+P+NB,ZIP--ZINB,-18367.130606450824,-18341.9538556685,50.35350156464847,2,0,1.163793863729191e-11,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D2,Dataset 2,51,Poisson,ZIP--ZINB,-80476.37000431863,-18894.74960893361,123163.24079077004,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,51,NB,ZIP--ZINB,-21285.286926291377,-18894.74960893361,4781.074634715536,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,51,P+NB,ZIP--ZINB,-21024.23975064582,-18894.74960893361,4258.980283424418,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,51,ZIP,ZIP--ZINB,-29726.678029496397,-18894.74960893361,21663.856841125576,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,51,ZINB,ZIP--ZINB,-18979.28411091957,-18894.74960893361,169.0690039719193,nan,1,5.908517206485075e-39,True,chi-bar² heuristic; k=1
D2,Dataset 2,51,Z+P+NB,ZIP--ZINB,-18918.432624127367,-18894.74960893361,47.36603038751491,2,0,5.18319068591945e-11,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D2,Dataset 2,55,Poisson,ZIP--ZINB,-78286.61354674677,-19052.42056134785,118468.38597079783,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,55,NB,ZIP--ZINB,-21507.854522831018,-19052.42056134785,4910.867922966332,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,55,P+NB,ZIP--ZINB,-21200.675384690217,-19052.42056134785,4296.509646684732,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,55,ZIP,ZIP--ZINB,-29026.413799323593,-19052.42056134785,19947.986475951482,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,55,ZINB,ZIP--ZINB,-19115.24888685321,-19052.42056134785,125.656651010715,nan,1,1.8278150880497852e-29,True,chi-bar² heuristic; k=1
D2,Dataset 2,55,Z+P+NB,ZIP--ZINB,-19073.53435131175,-19052.42056134785,42.227579927799525,2,0,6.76702103721873e-10,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D2,Dataset 2,52,Poisson,ZIP--ZINB,-77982.9076129091,-18932.292489056887,118101.23024770443,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,52,NB,ZIP--ZINB,-21321.600952308774,-18932.292489056887,4778.616926503775,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,52,P+NB,ZIP--ZINB,-21066.6289285353,-18932.292489056887,4268.67287895683,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,52,ZIP,ZIP--ZINB,-29303.680836794516,-18932.292489056887,20742.77669547526,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,52,ZINB,ZIP--ZINB,-19000.9303756982,-18932.292489056887,137.2757732826285,nan,1,5.247466563302121e-32,True,chi-bar² heuristic; k=1
D2,Dataset 2,52,Z+P+NB,ZIP--ZINB,-18950.77891701184,-18932.292489056887,36.97285590990941,2,0,9.363675377874491e-09,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D2,Dataset 2,53,Poisson,ZIP--ZINB,-82593.39172186033,-19563.612427439122,126059.55858884242,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,53,NB,ZIP--ZINB,-21931.451067564743,-19563.612427439122,4735.677280251242,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,53,P+NB,ZIP--ZINB,-21684.156826553135,-19563.612427439122,4241.088798228026,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,53,ZIP,ZIP--ZINB,-31101.557606038237,-19563.612427439122,23075.89035719823,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,53,ZINB,ZIP--ZINB,-19639.857200325587,-19563.612427439122,152.48954577292898,nan,1,2.4762991720291044e-35,True,chi-bar² heuristic; k=1
D2,Dataset 2,53,Z+P+NB,ZIP--ZINB,-19586.27260652657,-19563.612427439122,45.32035817489668,2,0,1.441482131847284e-10,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D2,Dataset 2,54,Poisson,ZIP--ZINB,-78650.28477755422,-18718.48877509692,119863.5920049146,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,54,NB,ZIP--ZINB,-21030.915131084977,-18718.48877509692,4624.852711976113,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,54,P+NB,ZIP--ZINB,-20811.41416231247,-18718.48877509692,4185.850774431099,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,54,ZIP,ZIP--ZINB,-29405.196543301587,-18718.48877509692,21373.41553640933,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,54,ZINB,ZIP--ZINB,-18765.991619911867,-18718.48877509692,95.005689629892,nan,1,9.491942648685526e-23,True,chi-bar² heuristic; k=1
D2,Dataset 2,54,Z+P+NB,ZIP--ZINB,-18734.19524515607,-18718.48877509692,31.4129401182945,2,0,1.5092692477640705e-07,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D2,Dataset 2,56,Poisson,ZIP--ZINB,-79810.09680796352,-19011.774519543913,121596.64457683922,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,56,NB,ZIP--ZINB,-21248.36275591418,-19011.774519543913,4473.176472740532,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,56,P+NB,ZIP--ZINB,-21085.313872769486,-19011.774519543913,4147.078706451146,nan,2,0.0,True,chi-bar² heuristic; k=2
D2,Dataset 2,56,ZIP,ZIP--ZINB,-29897.56974289224,-19011.774519543913,21771.590446696653,nan,1,0.0,True,chi-bar² heuristic; k=1
D2,Dataset 2,56,ZINB,ZIP--ZINB,-19089.325840011006,-19011.774519543913,155.10264093418664,nan,1,6.648652579759022e-36,True,chi-bar² heuristic; k=1
D2,Dataset 2,56,Z+P+NB,ZIP--ZINB,-19028.15772759454,-19011.774519543913,32.7664161012508,2,0,7.67119721128635e-08,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
